,folder,file,text
3311,MIT_597,experience,1 years at vig prashad and bhat
3312,MIT_597,date,05/ 89 (2022 .
3313,MIT_597,presentaddress,"10 , party circle , Chennai 461139 ."
3314,MIT_597,gender,male .
3315,MIT_597,bloodgroup,AB -
3316,MIT_597,experience1,a years at Varkey and sons .
3317,MIT_597,qualification,broaduate .
3318,MIT_597,languageknown,"Kannada , malayalam , Martha , Tamil"
3319,MIT_597,aadhaarcard,596790000000
3320,MIT_597,referencescmob2,wahab spbal - a so435844 .
3321,MIT_597,maritalstatus,single .
3322,MIT_597,contactnumber,81to99 3TOT .
3323,MIT_597,AlternateNo,9 82214 820 9 .
3324,MIT_597,place,Bhopal .
3325,MIT_597,candidatename,Dalbis . The
3326,MIT_597,referencescmob1,youvani Cheenna -1354495099 .
3327,TCE_1425,nationality,Indian
3328,TCE_1425,Dateofbirth,"a (26, 2002 ."
3329,TCE_1425,Fatherhusbandname,Prancel Shankor .
3330,TCE_1425,permanentaddress,"54 (758 , Kohli Gianj , Bushanpur-388282"
3331,TCE_1425,experience,5 years at Kota and Rajagapalan .
3332,TCE_1425,date,03 (3 ( 2024 .
3333,TCE_1425,presentaddress,"H. No. 90 , Rout Circle , Loni 38.3.1"
3334,TCE_1425,gender,Female
3335,TCE_1425,bloodgroup,B-
3336,TCE_1425,experience1,2 years at Kata - Parikh
3337,TCE_1425,qualification,10th f
3338,TCE_1425,languageknown,"Telugu , Hindi"
3339,TCE_1425,referencescmob2,""" U.mi Tata -7257512510 ."
3340,TCE_1425,maritalstatus,Single .
3341,TCE_1425,contactnumber,1802 76.39 7.8
3342,TCE_1425,AlternateNo,89 40288 780
3343,TCE_1425,place,Agartala .
3344,TCE_1425,candidatename,Wakeeta Shankar
3345,TCE_1425,referencescmob1,Sanya Andra -8389957520 .
3346,VIT_787,nationality,Indian .
3347,VIT_787,Dateofbirth,5 (17 (1995 .
3348,VIT_787,Fatherhusbandname,"Nathaniel , Avora ."
3349,VIT_787,permanentaddress,"477 , Roye Road , Dananagere-922628 ."
3350,VIT_787,experience,4 years at Chopra Inc.
3351,VIT_787,date,01 ( 15 (2029 .
3352,VIT_787,presentaddress,"61 , Kala , Katihar 636465 ."
3353,VIT_787,gender,Male .
3354,VIT_787,bloodgroup,O-
3355,VIT_787,experience1,7 years at Salui Sur and Suamy
3356,VIT_787,qualification,PhD .
3357,VIT_787,languageknown,"Bengali , Hindi , Malayalam , Kannada"
3358,VIT_787,aadhaarcard,2166 59000000 .
3359,VIT_787,referencescmob2,Ivratyush Kandar-9653731401
3360,VIT_787,maritalstatus,Married .
3361,VIT_787,contactnumber,7828156017 .
3362,VIT_787,AlternateNo,9013964399 .
3363,VIT_787,place,Delhi .
3364,VIT_787,candidatename,Christopher Anora .
3365,VIT_787,referencescmob1,Falanhai -7590483451
3366,MIT_307,nationality,Indian .
3367,MIT_307,Dateofbirth,3 ( 29 ( 1995 .
3368,MIT_307,Fatherhusbandname,Yopal Rama .
3369,MIT_307,permanentaddress,"031301 , Deol Mary , Bally-403106"
3370,MIT_307,experience,I years at Padmanabhan-Deshpande
3371,MIT_307,date,12 ( 24 ) 2024 .
3372,MIT_307,presentaddress,"16149 , Agarwal Ghovk , Machilipatnam"
3373,MIT_307,gender,Female .
3374,MIT_307,bloodgroup,AB -
3375,MIT_307,experience1,10 years at Gabharwal . Mani
3376,MIT_307,qualification,12th Pass .
3377,MIT_307,languageknown,"Kannada , Malayalam , Hindi"
3378,MIT_307,aadhaarcard,744186000000
3379,MIT_307,referencescmob2,Maanas Din -9523272568
3380,MIT_307,maritalstatus,Married .
3381,MIT_307,contactnumber,9619583658 .
3382,MIT_307,AlternateNo,9104804022
3383,MIT_307,place,Patna .
3384,MIT_307,candidatename,Jagui Rama .
3385,MIT_307,referencescmob1,Havita Ghaveri - 8718951836 .
3386,MIT_190,nationality,Indian .
3387,MIT_190,Dateofbirth,"6""24 ( 1965 ."
3388,MIT_190,Fatherhusbandname,Elizabeth Mallick .
3389,MIT_190,permanentaddress,"H. No. 968 , Kanda , Noida-030587"
3390,MIT_190,experience,9 years at Datta-Gropal .
3391,MIT_190,date,04 (07 ( 2024 .
3392,MIT_190,presentaddress,"69 , Devi Path , Yamananagar - 818878"
3393,MIT_190,gender,Male .
3394,MIT_190,bloodgroup,"B """
3395,MIT_190,experience1,2 years at Pandit-Nagar
3396,MIT_190,qualification,Post-Graduate .
3397,MIT_190,languageknown,"English , Gujarati ."
3398,MIT_190,aadhaarcard,703829000000
3399,MIT_190,referencescmob2,Talsa Dewan - 78455673020
3400,MIT_190,maritalstatus,Single .
3401,MIT_190,contactnumber,8294454bb2 .
3402,MIT_190,AlternateNo,8750534880 .
3403,MIT_190,place,Bhopal .
3404,MIT_190,candidatename,Tanay Mallick .
3405,MIT_190,referencescmob1,Imaran Bhasin - 928972/bb
3406,MIT_679,nationality,Indian .
3407,MIT_679,Dateofbirth,""" 31 ( 1979 ."
3408,MIT_679,Fatherhusbandname,Gruneeb Rau .
3409,MIT_679,permanentaddress,"m/ 43 , Dan Zila , Reipur Sonarpur-53538 )"
3410,MIT_679,experience,a years at Pillay Das and Seth
3411,MIT_679,date,09 ( 23 ) 2023 .
3412,MIT_679,presentaddress,"H. No. 7/8 , Nayak Marg. sambalpur - 150.557"
3413,MIT_679,gender,Female .
3414,MIT_679,bloodgroup,AB T
3415,MIT_679,experience1,10 years at Gandhi and sons .
3416,MIT_679,qualification,Post-Graduate .
3417,MIT_679,languageknown,"Hindi , Telugu ."
3418,MIT_679,aadhaarcard,"392( 87,000000 ."
3419,MIT_679,referencescmob2,Azad Thailand - 816650-555
3420,MIT_679,pancard,N Ginsett 1961 #
3421,MIT_679,maritalstatus,single .
3422,MIT_679,contactnumber,94 39 37 7285
3423,MIT_679,AlternateNo,7867 155838 .
3424,MIT_679,place,Aizawl .
3425,MIT_679,candidatename,Graurangi Rao .
3426,MIT_679,referencescmob1,GrangaTalwar - 8806332779 .
3427,VIT_881,nationality,Indian .
3428,VIT_881,Dateofbirth,2/11 ( 1980 .
3429,VIT_881,Fatherhusbandname,Aarush Venkakesh
3430,VIT_881,permanentaddress,"42/276 , Bordezila , Hapur-925883"
3431,VIT_881,experience,A years at Ahuja-kornik
3432,VIT_881,date,041 21 (2023 .
3433,VIT_881,presentaddress,"Mf64 , Sachar chowk , Amaravati-73868"
3434,VIT_881,gender,Female .
3435,VIT_881,bloodgroup,of
3436,VIT_881,experience1,9 years at Vohra Ltd .
3437,VIT_881,qualification,Diploma .
3438,VIT_881,languageknown,"Marathi , Teluga , Itindi , Bengali"
3439,VIT_881,aadhaarcard,601 lb000000
3440,VIT_881,referencescmob2,Metali sur-9066917327 .
3441,VIT_881,maritalstatus,Married .
3442,VIT_881,contactnumber,8968 73644 ) .
3443,VIT_881,AlternateNo,7554041033 .
3444,VIT_881,place,Delhe
3445,VIT_881,candidatename,Isha Venkatesh
3446,VIT_881,referencescmob1,Parth Chakrabarti - 9217906 816
3447,TCE_1316,nationality,Indian .
3448,TCE_1316,Dateofbirth,4/8 ) 1982 .
3449,TCE_1316,Fatherhusbandname,Nathaniel Buck .
3450,TCE_1316,permanentaddress,"Aurangabad-obra-chawk ,"
3451,TCE_1316,experience,9 years at Dutta Group
3452,TCE_1316,date,05 ) 10/2025
3453,TCE_1316,presentaddress,"H. No. 89 , Sabharwal , Katni' 013113"
3454,TCE_1316,gender,Female .
3455,TCE_1316,bloodgroup,Ab-
3456,TCE_1316,experience1,to years at Sinha-Setty'
3457,TCE_1316,qualification,Post-Graduate .
3458,TCE_1316,languageknown,"Marathi , Guiorati , Tamil , Kannada"
3459,TCE_1316,referencescmob2,About Sachdeva - 7402321722
3460,TCE_1316,maritalstatus,married
3461,TCE_1316,contactnumber,94 868 9 7476
3462,TCE_1316,AlternateNo,7799 425235
3463,TCE_1316,place,Kohima
3464,TCE_1316,candidatename,Nidra Buch .
3465,TCE_1316,referencescmob1,Chanchal Bava -7653532684 .
3466,VIT_719,nationality,Indian .
3467,VIT_719,Dateofbirth,2/2 ( 1969 .
3468,VIT_719,Fatherhusbandname,Lucky House .
3469,VIT_719,permanentaddress,"H.No. 149 , Deal Mary , Indone -695390"
3470,VIT_719,experience,6Years at Mohanty-kila .
3471,VIT_719,date,08 ( 31 ( 2024 .
3472,VIT_719,presentaddress,"13/12 , Dhar Street , June-524392 ."
3473,VIT_719,gender,female .
3474,VIT_719,bloodgroup,. Bt.
3475,VIT_719,experience1,8 years at Loyal PC .
3476,VIT_719,qualification,PhD .
3477,VIT_719,languageknown,"Tamil , Kannada , Bengali , English ."
3478,VIT_719,referencescmob2,Neha Shankor - 8363831322 .
3479,VIT_719,maritalstatus,Married .
3480,VIT_719,contactnumber,"97,00030990 ."
3481,VIT_719,AlternateNo,7703060962 .
3482,VIT_719,place,Thiruvanan chapuram .
3483,VIT_719,candidatename,Madhavi Boase
3484,VIT_719,referencescmob1,Simon Menon - 8344218057
3485,VIT_859,nationality,Indias .
3486,VIT_859,Dateofbirth,3 ( 29 ) 1994 .
3487,VIT_859,Fatherhusbandname,Aditya kanda .
3488,VIT_859,permanentaddress,"41/54 , Natarajan chawk , Purge_36_21"
3489,VIT_859,experience,10 years at Sani Varughese-manchopedhyay
3490,VIT_859,date,05/10 ( 2022 .
3491,VIT_859,presentaddress,"459 , Wali Mary # Siccan-274823 ."
3492,VIT_859,gender,Female .
3493,VIT_859,bloodgroup,AB -
3494,VIT_859,experience1,I years at Singh Setti and Zachonia .
3495,VIT_859,qualification,PhD .
3496,VIT_859,languageknown,"Telugu , Tamil , Gujarati"
3497,VIT_859,aadhaarcard,860. 15000000
3498,VIT_859,referencescmob2,Dominic Malhotra -8248916619 .
3499,VIT_859,maritalstatus,Marsieel .
3500,VIT_859,contactnumber,81 964 27234 .
3501,VIT_859,AlternateNo,7915 lb 8849 .
3502,VIT_859,place,chandigarrh .
3503,VIT_859,candidatename,Yashodara Kanda
3504,VIT_859,referencescmob1,Falak Raja - 8199b2/428
3505,VIT_809,nationality,anelium .
3506,VIT_809,Dateofbirth,&U ( 1965 .
3507,VIT_809,Fatherhusbandname,Kevin Giinghat
3508,VIT_809,permanentaddress,"H.NO. 1.2. , Walter Munj , Mysore-7doss"
3509,VIT_809,experience,3 years at Acharrya Rest and Revke :
3510,VIT_809,date,05 ( 09 ( 20.2 .
3511,VIT_809,presentaddress,"0 3 , Amble Road , Myserre 6 1,06 )"
3512,VIT_809,gender,Female .
3513,VIT_809,bloodgroup,AB #
3514,VIT_809,experience1,4 Years at Nazi Mulcherjee and Madison
3515,VIT_809,qualification,10th Pass .
3516,VIT_809,languageknown,"Bengali , Tamil , Marathi , Telugu"
3517,VIT_809,referencescmob2,Adville Balasubramann - 761-79
3518,VIT_809,pancard,Grey v sp 7 0.2D .
3519,VIT_809,maritalstatus,Marnieel .
3520,VIT_809,contactnumber,86 29269522
3521,VIT_809,AlternateNo,8157652363 .
3522,VIT_809,place,Shillong
3523,VIT_809,candidatename,Bishakhe Singhand
3524,VIT_809,referencescmob1,Ibhita Same - 8423253434 .
3525,MIT_403,nationality,Indian .
3526,MIT_403,Dateofbirth,4/4 ( 1965 .
3527,MIT_403,Fatherhusbandname,Yuvaraj Raj
3528,MIT_403,permanentaddress,"H. No. 089 , Oak circle , Ambattur - 835211"
3529,MIT_403,experience,3 years at Srinwas Savant ; Radhakrishna .
3530,MIT_403,date,09 ( 15 ( 2022
3531,MIT_403,presentaddress,"362 , KURIAN , CHINSURAH 509999"
3532,MIT_403,gender,female .
3533,MIT_403,bloodgroup,Bt .
3534,MIT_403,experience1,8 years at Rao plc .
3535,MIT_403,qualification,Pho .
3536,MIT_403,languageknown,"Gustarati , English , Kanndad , Marathi"
3537,MIT_403,aadhaarcard,3000200000
3538,MIT_403,referencescmob2,Chaitaly Ramakrishnan - 9348162320
3539,MIT_403,maritalstatus,married .
3540,MIT_403,contactnumber,704257 9658 .
3541,MIT_403,AlternateNo,8045662001 .
3542,MIT_403,place,Jaipur .
3543,MIT_403,candidatename,Maya Raj .
3544,MIT_403,referencescmob1,Bina Mani - 7300628632
3545,TCE_1321,nationality,Indian .
3546,TCE_1321,Dateofbirth,1212811996
3547,TCE_1321,Fatherhusbandname,Harsh Sibal
3548,TCE_1321,permanentaddress,"77160 , Kapadia Zila 9 Luckrow - 24.53."
3549,TCE_1321,experience,10 years at Ramaswamy Narasimhanman and
3550,TCE_1321,date,""" 1/25 ( 2022 ."
3551,TCE_1321,presentaddress,"699 , Vohora Street , Bhavnagar 497619 ."
3552,TCE_1321,gender,male .
3553,TCE_1321,bloodgroup,AB -
3554,TCE_1321,experience1,5 years at Saxena Inc.
3555,TCE_1321,qualification,ph D .
3556,TCE_1321,languageknown,"Kannada , Malayalam"
3557,TCE_1321,referencescmob2,Madhavi Nayak - 9100530672
3558,TCE_1321,maritalstatus,married .
3559,TCE_1321,contactnumber,75711.364
3560,TCE_1321,AlternateNo,927050712 .
3561,TCE_1321,place,Agartala .
3562,TCE_1321,candidatename,August Sibal .
3563,TCE_1321,referencescmob1,Waida Cherian - 950655015
3564,VIT_890,nationality,Indian
3565,VIT_890,Dateofbirth,6/2 ( 1997 .
3566,VIT_890,Fatherhusbandname,Marsh Misra .
3567,VIT_890,permanentaddress,"H. No.83E. Barod , Phagwara 44474.2"
3568,VIT_890,experience,7 Years at Wodhue Devi and Purchit
3569,VIT_890,date,03/0k ( 2022
3570,VIT_890,presentaddress,"66/748 , Sandhu Circle , Madanapalli 878639 ."
3571,VIT_890,gender,Male .
3572,VIT_890,bloodgroup,0 t
3573,VIT_890,experience1,9 Years at Sekhon Raval and Malliigk .
3574,VIT_890,qualification,Diploma .
3575,VIT_890,languageknown,"Tamil , Marathi , Chojarati"
3576,VIT_890,aadhaarcard,15419.000000
3577,VIT_890,referencescmob2,Janaki Mital - 8470721036 .
3578,VIT_890,maritalstatus,married .
3579,VIT_890,contactnumber,937468F248 .
3580,VIT_890,AlternateNo,8204465700 .
3581,VIT_890,place,Patna
3582,VIT_890,candidatename,Liam Misra .
3583,VIT_890,referencescmob1,Chatresh Sethi - 733223692o
3584,MIT_198,nationality,Indian
3585,MIT_198,Dateofbirth,6/ 28 ( 1974 .
3586,MIT_198,Fatherhusbandname,Hitesh salvi .
3587,MIT_198,permanentaddress,589 . Nayak Path . Aurangabad 386396
3588,MIT_198,experience,1 years at Raj-Contractor
3589,MIT_198,date,01 ( 14 ( 20.3 .
3590,MIT_198,presentaddress,60 . Kapus Path. Agartala 463060
3591,MIT_198,gender,make
3592,MIT_198,bloodgroup,ABT .
3593,MIT_198,experience1,9 years at Singh Inc.
3594,MIT_198,qualification,18th pass .
3595,MIT_198,languageknown,"Hindi , Marathi , Malayalam , Gujarati"
3596,MIT_198,aadhaarcard,39 8698000000
3597,MIT_198,referencescmob2,Oscar Ram - This11655
3598,MIT_198,maritalstatus,married .
3599,MIT_198,contactnumber,738654 b99 .
3600,MIT_198,AlternateNo,8986 4. 550
3601,MIT_198,place,Agartala .
3602,MIT_198,candidatename,Maanaw Sahri .
3603,MIT_198,referencescmob1,Pushti Dave- 9255073120
3604,MIT_700,nationality,Indian
3605,MIT_700,Dateofbirth,1/27 ( 1966 .
3606,MIT_700,Fatherhusbandname,Theodore Dhawan .
3607,MIT_700,permanentaddress,"H.No. 286 , Thoman Ganj , Bhilai 502289"
3608,MIT_700,experience,I years at Kornik Dee and Dhillon .
3609,MIT_700,date,"""1 ( 27 ( 2024 ."
3610,MIT_700,presentaddress,"27 , Chaudry Mary , Alappuzha -040465"
3611,MIT_700,gender,Male .
3612,MIT_700,bloodgroup,B.
3613,MIT_700,experience1,1years at Mammen Bajwa and Edwin
3614,MIT_700,qualification,10th Pass .
3615,MIT_700,languageknown,"Malayalam , Gujarati , Hindi"
3616,MIT_700,referencescmob2,Harmsini Parileh - 72868 93661 .
3617,MIT_700,pancard,TXO MA 0696B .
3618,MIT_700,maritalstatus,married .
3619,MIT_700,contactnumber,85 77067169 .
3620,MIT_700,AlternateNo,9 3 ( 8511563 .
3621,MIT_700,place,Grandhinagar .
3622,MIT_700,candidatename,Maanas Dhawan
3623,MIT_700,referencescmob1,Baljiman good -7299209995
3624,MIT_569,nationality,Indian .
3625,MIT_569,Dateofbirth,# ( 2000 .
3626,MIT_569,Fatherhusbandname,Lohit chacko .
3627,MIT_569,permanentaddress,"H.N.M.97 , 2, K.3CHOOK , Surendranagar"
3628,MIT_569,experience,6 Years at Bahl Group .
3629,MIT_569,date,081 29 (2023 .
3630,MIT_569,presentaddress,"487 , Sabharwal Ganj , Kharagpur 59188"
3631,MIT_569,gender,Female .
3632,MIT_569,bloodgroup,B -
3633,MIT_569,experience1,10 years at Sharaf-Mittal
3634,MIT_569,qualification,diploma .
3635,MIT_569,languageknown,"English , Gujarati , Marathi , Tamil"
3636,MIT_569,aadhaarcard,98390 600000
3637,MIT_569,referencescmob2,Nitesh puri - 7998273832
3638,MIT_569,maritalstatus,single .
3639,MIT_569,contactnumber,8126873482
3640,MIT_569,AlternateNo,7807b 9106 ) .
3641,MIT_569,place,Itamagar .
3642,MIT_569,candidatename,Vamakshi chacko .
3643,MIT_569,referencescmob1,Daksha Shere -7633316820
3644,MIT_635,nationality,Indian
3645,MIT_635,Dateofbirth,"2115119 8"""
3646,MIT_635,Fatherhusbandname,over Iyer .
3647,MIT_635,permanentaddress,"671322 , Mane Cranj ; Agartaka ,"
3648,MIT_635,experience,5 years at Mangal Boulevard Parhak
3649,MIT_635,date,8 (26 ( 2023 .
3650,MIT_635,presentaddress,"H.NO-873 , Bera nagar , my sole 27366 3"
3651,MIT_635,gender,male .
3652,MIT_635,bloodgroup,AB
3653,MIT_635,experience1,8 years at pillar-issue
3654,MIT_635,qualification,post-graduate .
3655,MIT_635,languageknown,"Chujanati , English"
3656,MIT_635,referencescmob2,zilmil sankar - 947 9385303
3657,MIT_635,pancard,AXXKP 8265K
3658,MIT_635,maritalstatus,married .
3659,MIT_635,contactnumber,7 4 29035314 .
3660,MIT_635,AlternateNo,7 55 6 2.32315 .
3661,MIT_635,place,Raipur .
3662,MIT_635,candidatename,Aarush Iyer
3663,MIT_635,referencescmob1,Bana durjit Anne-77 4381 9.2.3.3 .
3664,TCE_1097,nationality,Indian .
3665,TCE_1097,Dateofbirth,# 21/2006 .
3666,TCE_1097,Fatherhusbandname,christopher Dan
3667,TCE_1097,permanentaddress,"19 , Anand hang , udupi-172923"
3668,TCE_1097,experience,square at Grangilly Memon on chokshi .
3669,TCE_1097,date,or (021 2023 .
3670,TCE_1097,presentaddress,"H. No.683 . Chowdhury circle , Tirusehreli-"
3671,TCE_1097,gender,Female .
3672,TCE_1097,bloodgroup,B-
3673,TCE_1097,experience1,7 years at Vaidya Ltd .
3674,TCE_1097,qualification,ounaduate .
3675,TCE_1097,languageknown,"Telugu , Benguli , English , Malayalam ."
3676,TCE_1097,referencescmob2,shouvya pathak -961 6.5. 443 .
3677,TCE_1097,maritalstatus,single .
3678,TCE_1097,contactnumber,"9.924.9,805 ."
3679,TCE_1097,AlternateNo,9 4294500ob .
3680,TCE_1097,place,thismananthapouam .
3681,TCE_1097,candidatename,old Wishi Dan
3682,TCE_1097,referencescmob1,Eta Dos-863957 b169
3683,VIT_725,nationality,Indian .
3684,VIT_725,Dateofbirth,2/2 ( 1981 .
3685,VIT_725,Fatherhusbandname,Gaurav Amble .
3686,VIT_725,permanentaddress,"H.NO. 0.0,NAIDU.2HOWKE ,"
3687,VIT_725,experience,7 years at Nath and Sons .
3688,VIT_725,date,02106 I2024 .
3689,VIT_725,presentaddress,"021 , MISTORY - NAGIAO , KARAWAL"
3690,VIT_725,gender,Male .
3691,VIT_725,bloodgroup,A -
3692,VIT_725,experience1,3 years at Rangianathan Kunda
3693,VIT_725,qualification,12th pass .
3694,VIT_725,languageknown,"Gujarati , Kannada , Marathi , HI"
3695,VIT_725,referencescmob2,Watika THAMAN - 8949146446
3696,VIT_725,pancard,DHFLA 4468X
3697,VIT_725,maritalstatus,married .
3698,VIT_725,contactnumber,8390509557
3699,VIT_725,AlternateNo,89 8206 1765 .
3700,VIT_725,place,Delhi .
3701,VIT_725,candidatename,Ekansh Amble .
3702,VIT_725,referencescmob1,SANYA BHAYIA - 8608946963 .
3703,MIT_140,nationality,Indian .
3704,MIT_140,Dateofbirth,8 ( I.974 .
3705,MIT_140,Fatherhusbandname,Daniel Palmer .
3706,MIT_140,permanentaddress,"911027 would street , Paspen sonampus ."
3707,MIT_140,experience,6 years at joint holders and both
3708,MIT_140,date,"""119 ( 2023 ."
3709,MIT_140,presentaddress,"954 , Sahota Phonj , Alappurtha-044397"
3710,MIT_140,gender,Female .
3711,MIT_140,bloodgroup,A B-
3712,MIT_140,experience1,8 years at Talwar-Roy a
3713,MIT_140,qualification,graduate .
3714,MIT_140,languageknown,"manati , gujorati , malayalam , bengarali"
3715,MIT_140,aadhaarcard,4117 0500000
3716,MIT_140,referencescmob2,mishilla pandyg - 7283 2388day
3717,MIT_140,maritalstatus,in arrived .
3718,MIT_140,contactnumber,8158475429 .
3719,MIT_140,AlternateNo,9 892052 287
3720,MIT_140,place,chennai .
3721,MIT_140,candidatename,vasoma railway .
3722,MIT_140,referencescmob1,Charles Rataneyan - 83793 88413 .
3723,MIT_303,nationality,Indian .
3724,MIT_303,Dateofbirth,a (29 ( 1964 .
3725,MIT_303,Fatherhusbandname,Tanish Atwal .
3726,MIT_303,permanentaddress,"142 , Seth Zila , Bhilai 817941 ."
3727,MIT_303,experience,to years at Korpal-Srinivasan
3728,MIT_303,date,09 ( 17 ( 20/3 .
3729,MIT_303,presentaddress,"44 lb36 , Grade Ganj , Jalandhar 488112"
3730,MIT_303,gender,Male .
3731,MIT_303,bloodgroup,0 -
3732,MIT_303,experience1,4 years at Chaudhary and Sons .
3733,MIT_303,qualification,12th pass .
3734,MIT_303,languageknown,"Kannada , English , I think"
3735,MIT_303,aadhaarcard,29 2007000000
3736,MIT_303,referencescmob2,Lipika Gulati - 84 2596457 (
3737,MIT_303,maritalstatus,married .
3738,MIT_303,contactnumber,74 4.2 b 9 6b.e .
3739,MIT_303,AlternateNo,777419166 3
3740,MIT_303,place,Raipur .
3741,MIT_303,candidatename,Harish Atwal .
3742,MIT_303,referencescmob1,George Pandit - 1866441924
3743,VIT_886,nationality,Indian
3744,VIT_886,Dateofbirth,7/11961 .
3745,VIT_886,Fatherhusbandname,Nathaniel Nagar .
3746,VIT_886,permanentaddress,"H. No. 15 , Nagarajan Path , Bararat"
3747,VIT_886,experience,2 years at Viswanathan group
3748,VIT_886,date,05 (21 (2022 .
3749,VIT_886,presentaddress,"81/32 , Modi , Rourkela - 59,250"
3750,VIT_886,gender,Male .
3751,VIT_886,bloodgroup,B -
3752,VIT_886,experience1,8 years at there Inc.
3753,VIT_886,qualification,Diploma .
3754,VIT_886,languageknown,"Marathi , English Maljalam , Hindi"
3755,VIT_886,aadhaarcard,35806 9000000
3756,VIT_886,referencescmob2,Geetika Munsty - 9143883347
3757,VIT_886,maritalstatus,married .
3758,VIT_886,contactnumber,1811690637 .
3759,VIT_886,AlternateNo,814 2603095
3760,VIT_886,place,Kavaratti .
3761,VIT_886,candidatename,Raghav Nagar
3762,VIT_886,referencescmob1,Marita Ramesh -9465316700
3763,TCE_1222,nationality,indean .
3764,TCE_1222,Dateofbirth,1 1.3 ) 1966
3765,TCE_1222,Fatherhusbandname,"Adway , wardrobe"
3766,TCE_1222,permanentaddress,"H.NO.THE , Dixit , about ,"
3767,TCE_1222,experience,10 years at Chopna group
3768,TCE_1222,date,031 lb ) 2025 .
3769,TCE_1222,presentaddress,"Hinshenf Vasa Nagar , Bitiar"
3770,TCE_1222,gender,male .
3771,TCE_1222,bloodgroup,0 t
3772,TCE_1222,experience1,6 years at brutal inc.
3773,TCE_1222,qualification,12th Pass .
3774,TCE_1222,languageknown,"marathi , Guyarathi"
3775,TCE_1222,referencescmob2,Aachal Tank - 7367791545
3776,TCE_1222,maritalstatus,married .
3777,TCE_1222,contactnumber,868 5016797 .
3778,TCE_1222,AlternateNo,984 1191270
3779,TCE_1222,place,Delhi .
3780,TCE_1222,candidatename,Krishna Grande .
3781,TCE_1222,referencescmob1,Yachana Saxena - 9829532586
3782,MIT_563,nationality,Indian .
3783,MIT_563,Dateofbirth,4/25 ) 1982 .
3784,MIT_563,Fatherhusbandname,Zehaan Minhas .
3785,MIT_563,permanentaddress,"79 , Sindhu Path , Tiruppur-263779 ."
3786,MIT_563,experience,9 years at Bakshi-Jani .
3787,MIT_563,date,08 ( 03 ( 2023 .
3788,MIT_563,presentaddress,"60/669 , Gopal , Jabalpur-826 810"
3789,MIT_563,gender,female .
3790,MIT_563,bloodgroup,B-
3791,MIT_563,experience1,8 years at Anne Tripathi and Kuruvilla .
3792,MIT_563,qualification,PhD .
3793,MIT_563,languageknown,"English , Telugu , Bengali"
3794,MIT_563,aadhaarcard,53352 60000000
3795,MIT_563,referencescmob2,Christopher Souma - 83594823 ?
3796,MIT_563,pancard,DASXHT650C.
3797,MIT_563,maritalstatus,married .
3798,MIT_563,contactnumber,7176 240846 .
3799,MIT_563,AlternateNo,7328 (18140
3800,MIT_563,place,Delhi .
3801,MIT_563,candidatename,Tagrati Minhas .
3802,MIT_563,referencescmob1,Sachi House - 7885216123
3803,MIT_423,nationality,Indian
3804,MIT_423,Dateofbirth,11 (7 (2005 .
3805,MIT_423,Fatherhusbandname,Peter Dugal .
3806,MIT_423,permanentaddress,"07/27 , Bhalla , Blind -616088"
3807,MIT_423,experience,9 years at Behl Tripathi and Kuruvilla
3808,MIT_423,date,03116 12025
3809,MIT_423,presentaddress,"H.NO. 01 , The Zila , Mau-582107"
3810,MIT_423,gender,Female .
3811,MIT_423,bloodgroup,AB -
3812,MIT_423,experience1,8 years at Maine Ltd .
3813,MIT_423,qualification,Post-Graduate .
3814,MIT_423,languageknown,"Gujarati , Kannada"
3815,MIT_423,aadhaarcard,889207000000
3816,MIT_423,referencescmob2,Samarksh Rajafopalan - 8886520694
3817,MIT_423,maritalstatus,married .
3818,MIT_423,contactnumber,914714 7024 .
3819,MIT_423,AlternateNo,7781 356727
3820,MIT_423,place,Thiruvanthapuram
3821,MIT_423,candidatename,Sara Dugal .
3822,MIT_423,referencescmob1,Uma Dubey -7842031330
3823,TCE_1323,nationality,Indian .
3824,TCE_1323,Dateofbirth,5/1 ) 1971 .
3825,TCE_1323,Fatherhusbandname,Xavier Bank .
3826,TCE_1323,permanentaddress,"32 , Naxula Road , Raipur 549684"
3827,TCE_1323,experience,10 years at Babu Group
3828,TCE_1323,date,06 (01 ) 2025 .
3829,TCE_1323,presentaddress,"33 lb68 , Mari , Nahbubnagar 783677"
3830,TCE_1323,gender,Female .
3831,TCE_1323,bloodgroup,0 -
3832,TCE_1323,experience1,7 years at Bose and Sons .
3833,TCE_1323,qualification,Post-Graduate .
3834,TCE_1323,languageknown,"Marathi , Hindi Kannada , Tamil"
3835,TCE_1323,referencescmob2,Brijesh Lad-99936 a 5464 .
3836,TCE_1323,maritalstatus,Mancied .
3837,TCE_1323,contactnumber,7d3164426 .
3838,TCE_1323,AlternateNo,9043243978 .
3839,TCE_1323,place,Changtok .
3840,TCE_1323,candidatename,Vaersha Bank .
3841,TCE_1323,referencescmob1,Nakul Shan - 7368055363
3842,TCE_1432,nationality,Pndean .
3843,TCE_1432,Dateofbirth,irfs ( 1979 .
3844,TCE_1432,Fatherhusbandname,Whidesh Ghose
3845,TCE_1432,permanentaddress,"H.NO.322 , Timani Road , Patricia-04 3745"
3846,TCE_1432,experience,b yeans at Chada Mishna . and Mata
3847,TCE_1432,date,06/14 ( 2022 .
3848,TCE_1432,presentaddress,"083 , prashad Gang , Kota 611511"
3849,TCE_1432,gender,Female .
